4373,8
4374,8
4375,10
4376,7
4377,10
4378,8
4379,10
4380,8
4381,8
4382,8
4383,8
4384,10
4385,10
4386,2
4387,10
4388,2
4389,8
4390,3
4391,8
4392,10
4393,10
4394,10
4395,3
4396,10
4397,3
4398,10
4399,10
4400,8
4401,8
4402,10
4403,10
4404,10
4405,10
4406,8
4407,10
4408,10
4409,8
4410,8
4411,10
4412,10
4413,8
4414,2
4415,10
4416,10
4417,10
4418,3
4419,7
4420,8
4421,8
4422,10
4423,10
4424,10
4425,10
4426,8
4427,8
4428,8
4429,8
4430,8
4431,10
4432,10
4433,10
4434,8
4435,10
4436,3
4437,8
4438,8
4439,8
4440,3
4441,10
4442,2
4443,10
4444,8
4445,10
4446,10
4447,10
4448,8
4449,8
4450,8
4451,10
4452,10
4453,8
4454,8
4455,8
4456,8
4457,8
4458,8
4459,10
4460,10
4461,8
4462,10
4463,8
4464,10
4465,8
4466,10
4467,10
4468,10
4469,10
4470,10
4471,10
4472,10
4473,10
4474,10
4475,7
4476,10
4477,10
4478,10
4479,8
4480,8
4481,8
4482,8
4483,10
4484,8
4485,3
4486,10
4487,10
4488,10
4489,3
4490,3
4491,8
4492,10
4493,10
4494,10
4495,10
4496,8
4497,10
4498,8
4499,8
4500,8
4501,8
4502,10
4503,10
4504,10
4505,10
4506,8
4507,10
4508,10
4509,10
4510,3
4511,10
4512,8
4513,10
4514,3
4515,2
4516,10
4517,10
4518,8
4519,7
4520,10
4521,8
4522,3
4523,10
4524,10
4525,5
4526,10
4527,10
4528,8
4529,8
4530,8
4531,10
4532,8
4533,8
4534,8
4535,10
4536,10
4537,10
4538,10
4539,10
4540,10
4541,8
4542,10
4543,10
4544,7
4545,8
4546,10
4547,10
4548,8
4549,8
4550,8
4551,10
4552,2
4553,10
4554,8
4555,10
4556,10
4557,10
4558,8
4559,7
4560,8
4561,10
4562,7
4563,10
4564,8
4565,10
4566,8
4567,10
4568,10
4569,8
4570,10
4571,8
4572,8
4573,8
4574,10
4575,10
4576,10
4577,8
4578,10
4579,8
4580,10
4581,8
4582,8
4583,10
4584,3
4585,3
4586,8
4587,10
4588,10
4589,8
4590,8
4591,8
4592,10
4593,10
4594,3
4595,10
4596,10
4597,8
4598,10
4599,8
4600,10
4601,8
4602,10
4603,8
4604,7
4605,8
4606,8
4607,3
4608,8
4609,10
4610,10
4611,9
4612,10
4613,9
4614,7
4615,10
4616,8
4617,8
4618,8
4619,8
4620,8
4621,8
4622,10
4623,8
4624,10
4625,10
4626,10
4627,7
4628,3
4629,3
4630,8
4631,8
4632,10
4633,2
4634,10
4635,10
4636,10
4637,7
4638,8
4639,8
4640,3
4641,10
4642,8
4643,10
4644,10
4645,10
4646,10
4647,8
4648,10
4649,8
4650,8
4651,10
4652,3
4653,5
4654,10
4655,8
4656,8
4657,8
4658,10
4659,8
4660,8
4661,8
4662,10
4663,8
4664,10
4665,10
4666,6
4667,8
4668,10
4669,10
4670,8
4671,8
4672,8
4673,8
4674,10
4675,5
4676,8
4677,8
4678,8
4679,8
4680,3
4681,3
4682,3
4683,10
4684,10
4685,8
4686,10
4687,10
4688,10
4689,10
4690,8
4691,8
4692,10
4693,10
4694,8
4695,8
4696,10
4697,8
4698,5
4699,10
4700,3
4701,8
4702,8
4703,10
4704,8
4705,8
4706,10
4707,10
4708,10
4709,3
4710,10
4711,8
4712,8
4713,10
4714,3
4715,10
4716,8
4717,10
4718,10
4719,3
4720,10
4721,8
4722,8
4723,10
4724,8
4725,8
4726,8
4727,10
4728,10
4729,3
4730,10
4731,8
4732,8
4733,8
4734,3
4735,10
4736,10
4737,10
4738,10
4739,3
4740,8
4741,8
4742,8
4743,10
4744,10
4745,10
4746,10
4747,10
4748,10
4749,8
4750,2
4751,8
4752,10
4753,8
4754,8
4755,8
4756,8
4757,10
4758,10
4759,10
4760,8
4761,8
4762,10
4763,10
4764,8
4765,3
4766,10
4767,8
4768,10
4769,10
4770,10
4771,3
4772,3
4773,7
4774,7
4775,8
4776,3
4777,3
4778,10
4779,3
4780,10
4781,3
4782,8
4783,5
4784,10
4785,8
4786,3
4787,8
4788,10
4789,8
4790,8
4791,3
4792,8
4793,10
4794,10
4795,8
4796,8
4797,8
4798,8
4799,3
4800,7
4801,8
4802,8
4803,10
4804,8
4805,8
4806,8
4807,8
4808,8
4809,3
4810,5
4811,8
4812,10
4813,7
4814,10
4815,2
4816,10
4817,10
4818,8
4819,10
4820,8
4821,10
4822,8
4823,10
4824,8
4825,8
4826,8
4827,10
4828,7
4829,2
4830,8
4831,8
4832,10
4833,10
4834,10
4835,3
4836,8
4837,10
4838,8
4839,8
4840,10
4841,8
4842,10
4843,10
4844,10
4845,8
4846,8
4847,8
4848,10
4849,2
4850,10
4851,8
4852,8
4853,7
4854,8
4855,8
4856,8
4857,10
4858,8
4859,10
4860,3
4861,10
4862,8
4863,8
4864,10
4865,8
4866,10
4867,10
4868,8
4869,8
4870,3
4871,7
4872,8
4873,10
4874,10
4875,8
4876,10
4877,10
4878,10
4879,8
4880,8
4881,10
4882,10
4883,8
4884,8
4885,8
4886,10
4887,8
4888,10
4889,8
4890,8
4891,10
4892,8
4893,10
4894,10
4895,8
4896,8
4897,5
4898,8
4899,8
4900,8
4901,8
4902,10
4903,10
4904,10
4905,8
4906,10
4907,10
4908,10
4909,8
4910,8
4911,8
4912,8
4913,8
4914,10
4915,10
4916,8
4917,8
4918,8
4919,8
4920,1
4921,10
4922,3
4923,8
4924,10
4925,8
4926,10
4927,8
4928,3
4929,3
4930,10
4931,10
4932,10
4933,8
4934,8
4935,10
4936,10
4937,8
4938,10
4939,7
4940,8
4941,10
4942,8
4943,10
4944,3
4945,8
4946,10
4947,8
4948,10
4949,2
4950,10
4951,10
4952,10
4953,10
4954,10
4955,1
4956,8
4957,10
4958,10
4959,8
4960,10
4961,10
4962,8
4963,7
4964,3
4965,8
4966,8
4967,10
4968,10
4969,8
4970,10
4971,8
4972,10
4973,10
4974,3
4975,10
4976,8
4977,8
4978,10
4979,10
4980,8
4981,10
4982,10
4983,10
4984,8
4985,8
4986,10
4987,3
4988,10
4989,8
4990,10
4991,8
4992,10
4993,8
4994,3
4995,8
4996,10
4997,10
4998,8
4999,8
5000,2
5001,8
5002,10
5003,8
5004,8
5005,8
5006,10
5007,8
5008,8
5009,8
5010,8
5011,10
5012,10
5013,10
5014,10
5015,8
5016,8
5017,10
5018,10
5019,8
5020,10
5021,10
5022,10
5023,3
5024,8
5025,10
5026,10
5027,3
5028,10
5029,10
5030,10
5031,5
5032,10
5033,10
5034,3
5035,8
5036,8
5037,8
5038,10
5039,10
5040,10
5041,10
5042,10
5043,10
5044,8
5045,3
5046,10
5047,10
5048,10
5049,3
5050,10
5051,10
5052,8
5053,3
5054,3
5055,3
5056,10
5057,10
5058,10
5059,3
5060,3
5061,10
5062,5
5063,8
5064,8
5065,8
5066,10
5067,10
5068,10
5069,10
5070,8
5071,10
5072,10
5073,8
5074,3
5075,8
5076,10
5077,10
5078,8
5079,2
5080,8
5081,10
5082,8
5083,8
5084,3
5085,8
5086,10
5087,10
5088,2
5089,8
5090,2
5091,10
5092,8
5093,3
5094,8
5095,8
5096,8
5097,10
5098,10
5099,8
5100,10
5101,10
5102,8
5103,8
5104,8
5105,8
5106,10
5107,10
5108,10
5109,3
5110,8
5111,8
5112,8
5113,8
5114,10
5115,10
5116,8
5117,10
5118,8
5119,10
5120,8
5121,8
5122,8
5123,8
5124,10
5125,10
5126,7
5127,3
5128,9
5129,8
5130,8
5131,8
5132,1
5133,8
5134,10
5135,8
5136,8
5137,8
5138,10
5139,3
5140,8
5141,10
5142,8
5143,8
5144,3
5145,10
5146,10
5147,10
5148,3
5149,10
5150,8
5151,10
5152,10
5153,10
5154,8
5155,8
5156,10
5157,8
5158,8
5159,3
5160,8
5161,3
5162,10
5163,10
5164,7
5165,8
5166,10
5167,8
5168,10
5169,8
5170,3
5171,8
5172,10
5173,2
5174,8
5175,8
5176,8
5177,8
5178,10
5179,10
5180,3
5181,1
5182,10
5183,8
5184,8
5185,8
5186,8
5187,8
5188,10
5189,10
5190,10
5191,8
5192,9
5193,10
5194,10
5195,8
5196,5
5197,2
5198,10
5199,8
5200,10
5201,8
5202,8
5203,8
5204,10
5205,10
5206,8
5207,10
5208,8
5209,10
5210,3
5211,10
5212,8
5213,8
5214,10
5215,10
5216,10
5217,3
5218,10
5219,10
5220,8
5221,10
5222,10
5223,8
5224,8
5225,8
5226,10
5227,5
5228,1
5229,8
5230,8
5231,8
5232,10
5233,10
5234,10
5235,10
5236,10
5237,10
5238,10
5239,8
5240,8
5241,8
5242,10
5243,8
5244,10
5245,8
5246,8
5247,8
5248,10
5249,8
5250,10
5251,10
5252,8
5253,10
5254,10
5255,10
5256,8
5257,8
5258,8
5259,3
5260,7
5261,8
5262,8
5263,8
5264,10
5265,10
5266,10
5267,10
5268,10
5269,10
5270,2
5271,8
5272,8
5273,8
5274,10
5275,10
5276,10
5277,10
5278,8
5279,7
5280,10
5281,8
5282,8
5283,10
5284,8
5285,7
5286,3
5287,10
5288,8
5289,7
5290,8
5291,10
5292,8
5293,8
5294,8
5295,7
5296,10
5297,8
5298,8
5299,8
5300,8
5301,10
5302,10
5303,3
5304,8
5305,7
5306,10
5307,8
5308,8
5309,2
5310,8
5311,10
5312,2
5313,8
5314,7
5315,8
5316,8
5317,8
5318,10
5319,8
5320,10
5321,10
5322,2
5323,8
5324,8
5325,9
5326,3
5327,8
5328,10
5329,10
5330,10
5331,10
5332,10
5333,10
5334,10
5335,10
5336,10
5337,8
5338,5
5339,8
5340,8
5341,10
5342,10
5343,10
5344,3
5345,10
5346,8
5347,8
5348,10
5349,8
5350,10
5351,10
5352,10
5353,8
5354,3
5355,7
5356,10
5357,8
5358,10
5359,8
5360,10
5361,10
5362,10
5363,8
5364,8
5365,10
5366,8
5367,8
5368,10
5369,8
5370,10
5371,10
5372,10
5373,10
5374,10
5375,8
5376,8
5377,1
5378,8
5379,8
5380,7
5381,7
5382,8
5383,8
5384,10
5385,8
5386,8
5387,10
5388,8
5389,3
5390,10
5391,8
5392,8
5393,1
5394,8
5395,8
5396,3
5397,10
5398,8
5399,10
5400,10
5401,10
5402,8
5403,10
5404,8
5405,3
5406,10
5407,10
5408,10
5409,8
5410,8
5411,10
5412,8
5413,10
5414,10
5415,8
5416,10
5417,8
5418,10
5419,10
5420,8
5421,8
5422,10
5423,8
5424,3
5425,3
5426,8
5427,8
5428,8
5429,10
5430,10
5431,10
5432,10
5433,8
5434,4
5435,10
5436,8
5437,8
5438,8
5439,10
5440,10
5441,8
5442,8
5443,8
5444,8
5445,10
5446,10
5447,8
5448,3
5449,8
5450,10
5451,8
5452,8
5453,8
5454,10
5455,10
5456,8
5457,10
5458,1
5459,3
5460,8
5461,8
5462,8
5463,3
5464,8
5465,10
5466,5
5467,10
5468,8
5469,3
5470,10
5471,8
5472,10
5473,8
5474,9
5475,10
5476,3
5477,8
5478,10
5479,3
5480,3
5481,3
5482,8
5483,8
5484,8
5485,8
5486,10
5487,3
5488,7
5489,8
5490,10
5491,3
5492,10
5493,10
5494,7
5495,8
5496,8
5497,3
5498,1
5499,10
5500,10
5501,8
5502,10
5503,5
5504,8
5505,10
5506,10
5507,10
5508,10
5509,10
5510,8
5511,8
5512,8
5513,8
5514,10
5515,8
5516,10
5517,10
5518,10
5519,10
5520,3
5521,8
5522,8
5523,8
5524,10
5525,9
5526,1
5527,8
5528,10
5529,8
5530,8
5531,3
5532,8
5533,8
5534,10
5535,8
5536,8
5537,8
5538,8
5539,7
5540,8
5541,8
5542,8
5543,10
5544,8
5545,4
5546,8
5547,8
5548,10
5549,8
5550,8
5551,6
5552,10
5553,10
5554,8
5555,10
5556,8
5557,2
5558,10
5559,8
5560,8
5561,10
5562,10
5563,8
5564,10
5565,8
5566,8
5567,10
5568,1
5569,8
5570,10
5571,8
5572,8
5573,8
5574,8
5575,8
5576,10
5577,8
5578,8
5579,8
5580,10
5581,8
5582,10
5583,8
5584,10
5585,8
5586,8
5587,10
5588,0
5589,8
5590,8
5591,10
5592,10
5593,10
5594,10
5595,8
5596,8
5597,10
5598,10
5599,10
5600,8
5601,8
5602,10
5603,10
5604,10
5605,10
5606,8
5607,10
5608,10
5609,10
5610,8
5611,10
5612,8
5613,10
5614,8
5615,10
5616,10
5617,8
5618,9
5619,5
5620,3
5621,3
5622,8
5623,8
5624,8
5625,8
5626,1
5627,10
5628,3
5629,8
5630,10
5631,8
5632,10
5633,10
5634,10
5635,8
5636,8
5637,8
5638,8
5639,8
5640,3
5641,8
5642,10
5643,1
5644,10
5645,8
5646,8
5647,3
5648,8
5649,8
5650,8
5651,8
5652,3
5653,8
5654,10
5655,3
5656,2
5657,8
5658,8
5659,8
5660,10
5661,8
5662,10
5663,2
5664,8
5665,8
5666,7
5667,2
5668,8
5669,8
5670,10
5671,10
5672,8
5673,8
5674,10
5675,8
5676,8
5677,1
5678,8
5679,3
5680,10
5681,8
5682,7
5683,8
5684,10
5685,10
5686,8
5687,10
5688,10
5689,8
5690,10
5691,8
5692,8
5693,8
5694,7
5695,10
5696,10
5697,10
5698,10
5699,8
5700,8
5701,10
5702,9
5703,10
5704,8
5705,10
5706,10
5707,10
5708,10
5709,8
5710,8
5711,8
5712,8
5713,8
5714,8
5715,10
5716,10
5717,8
5718,2
5719,8
5720,7
5721,4
5722,10
5723,3
5724,8
5725,8
5726,8
5727,3
5728,8
5729,7
5730,10
5731,2
5732,8
5733,8
5734,6
5735,8
5736,10
5737,8
5738,8
5739,10
5740,10
5741,10
5742,10
5743,8
5744,10
5745,10
5746,10
5747,8
5748,10
5749,10
5750,8
5751,10
5752,8
5753,10
5754,8
5755,8
5756,8
5757,3
5758,8
5759,8
5760,10
5761,8
5762,2
5763,8
5764,10
5765,8
5766,8
5767,10
5768,10
5769,10
5770,10
5771,10
5772,8
5773,8
5774,10
5775,8
5776,10
5777,10
5778,8
5779,8
5780,10
5781,8
5782,8
5783,3
5784,6
5785,8
5786,10
5787,8
5788,8
5789,8
5790,8
5791,2
5792,8
5793,3
5794,10
5795,8
5796,10
5797,8
5798,8
5799,5
5800,8
5801,8
5802,8
5803,10
5804,3
5805,8
5806,10
5807,10
5808,8
5809,10
5810,10
5811,8
5812,8
5813,8
5814,10
5815,8
5816,10
5817,8
5818,8
5819,10
5820,10
5821,8
5822,8
5823,8
5824,10
5825,10
5826,10
5827,8
5828,10
5829,10
5830,10
5831,8
5832,8
5833,4
5834,8
5835,8
5836,10
5837,8
5838,8
5839,8
5840,8
5841,8
5842,8
5843,10
5844,1
5845,8
5846,10
5847,8
5848,8
5849,8
5850,10
5851,8
5852,8
5853,10
5854,8
5855,8
5856,7
5857,8
5858,7
5859,8
5860,10
5861,8
5862,10
5863,8
5864,2
5865,8
5866,3
5867,2
5868,7
5869,3
5870,8
5871,8
5872,10
5873,8
5874,3
5875,8
5876,2
5877,10
5878,7
5879,3
5880,10
5881,10
5882,10
5883,10
5884,3
5885,8
5886,10
5887,8
5888,10
5889,10
5890,8
5891,10
5892,8
5893,8
5894,10
5895,10
5896,10
5897,8
5898,8
5899,8
5900,8
5901,8
5902,8
5903,8
5904,10
5905,10
5906,10
5907,8
5908,8
5909,10
5910,3
5911,8
5912,10
5913,8
5914,8
5915,8
5916,8
5917,10
5918,1
5919,8
5920,10
5921,8
5922,8
5923,10
5924,8
5925,10
5926,8
5927,10
5928,10
5929,7
5930,7
5931,10
5932,10
5933,8
5934,3
5935,10
5936,10
5937,7
5938,8
5939,10
5940,8
5941,10
5942,10
5943,10
5944,8
5945,8
5946,8
5947,3
5948,8
5949,8
5950,10
5951,8
5952,8
5953,8
5954,8
5955,8
5956,10
5957,10
5958,2
5959,8
5960,10
5961,9
5962,8
5963,8
5964,3
5965,8
5966,8
5967,10
5968,8
5969,8
5970,8
5971,7
5972,8
5973,8
5974,7
5975,10
5976,10
5977,10
5978,10
5979,8
5980,8
5981,8
5982,10
5983,8
5984,8
5985,8
5986,10
5987,10
5988,10
5989,2
5990,2
5991,8
5992,8
5993,8
5994,3
5995,8
5996,10
5997,10
5998,8
5999,10
6000,10
6001,8
6002,10
6003,10
6004,8
6005,10
6006,10
6007,8
6008,8
6009,10
6010,6
6011,8
6012,10
6013,9
6014,8
6015,2
6016,8
6017,10
6018,8
6019,10
6020,8
6021,7
6022,10
6023,8
6024,8
6025,8
6026,8
6027,10
6028,8
6029,10
6030,8
6031,8
6032,10
6033,10
6034,8
6035,10
6036,8
6037,2
6038,5
6039,8
6040,3
6041,10
6042,10
6043,8
6044,10
6045,8
6046,2
6047,8
6048,2
6049,8
6050,8
6051,10
6052,10
6053,8
6054,8
6055,8
6056,8
6057,10
6058,8
6059,10
6060,10
6061,10
6062,8
6063,8
6064,10
6065,8
6066,8
6067,10
6068,10
6069,8
6070,8
6071,3
6072,10
6073,10
6074,8
6075,3
6076,8
6077,10
6078,10
6079,8
6080,3
6081,10
6082,10
6083,10
6084,7
6085,8
6086,10
6087,10
6088,8
6089,8
6090,8
6091,8
6092,8
6093,10
6094,7
6095,8
6096,10
6097,10
6098,10
6099,8
6100,8
6101,7
6102,2
6103,10
6104,8
6105,8
6106,8
6107,8
6108,10
6109,10
6110,8
6111,3
6112,8
6113,10
6114,10
6115,3
6116,10
6117,10
6118,8
6119,3
6120,10
6121,8
6122,10
6123,8
6124,10
6125,10
6126,10
6127,3
6128,6
6129,10
6130,10
6131,10
6132,8
6133,10
6134,10
6135,8
6136,8
6137,8
6138,10
6139,8
6140,7
6141,10
6142,8
6143,7
6144,10
6145,10
6146,8
6147,8
6148,8
6149,8
6150,8
6151,10
6152,7
6153,10
6154,10
6155,10
6156,10
6157,3
6158,8
6159,8
6160,6
6161,10
6162,8
6163,8
6164,10
6165,10
6166,10
6167,10
6168,10
6169,10
6170,10
6171,4
6172,10
6173,8
6174,10
6175,10
6176,10
6177,7
6178,5
6179,8
6180,10
6181,8
6182,8
6183,8
6184,8
6185,10
6186,8
6187,8
6188,8
6189,3
6190,8
6191,8
6192,8
6193,10
6194,10
6195,9
6196,8
6197,10
6198,8
6199,3
6200,4
6201,10
6202,8
6203,10
6204,8
6205,8
6206,10
6207,10
6208,2
6209,10
6210,8
6211,10
6212,3
6213,10
6214,10
6215,10
6216,10
6217,7
6218,8
6219,8
6220,8
6221,10
6222,10
6223,8
6224,10
6225,10
6226,8
6227,10
6228,8
6229,10
6230,10
6231,8
6232,10
6233,8
6234,7
6235,5
6236,8
6237,8
6238,8
6239,8
6240,10
6241,10
6242,8
6243,8
6244,8
6245,10
6246,8
6247,8
6248,8
6249,8
6250,3
6251,8
6252,2
6253,10
6254,8
6255,10
6256,10
6257,10
6258,2
6259,3
6260,10
6261,3
6262,10
6263,10
6264,10
6265,8
6266,10
6267,10
6268,10
6269,10
6270,10
6271,3
6272,10
6273,8
6274,10
6275,7
6276,10
6277,7
6278,8
6279,10
6280,10
6281,10
6282,10
6283,8
6284,10
6285,8
6286,8
6287,8
6288,10
6289,10
6290,3
6291,8
6292,10
6293,8
6294,8
6295,10
6296,5
6297,10
6298,2
6299,10
6300,10
6301,3
6302,10
6303,8
6304,8
6305,10
6306,8
6307,8
6308,10
6309,8
6310,10
6311,8
6312,8
6313,8
6314,8
6315,10
6316,8
6317,8
6318,8
6319,8
6320,8
6321,8
6322,10
6323,8
6324,8
6325,8
6326,4
6327,8
6328,8
6329,8
6330,8
6331,8
6332,8
6333,8
6334,8
6335,7
6336,10
6337,8
6338,8
6339,8
6340,8
6341,8
6342,10
6343,10
6344,8
6345,8
6346,10
6347,8
6348,8
6349,10
6350,8
6351,8
6352,10
6353,10
6354,10
6355,10
6356,10
6357,3
6358,10
6359,3
6360,8
6361,8
6362,10
6363,5
6364,10
6365,10
6366,8
6367,8
6368,2
6369,8
6370,10
6371,3
6372,8
6373,10
6374,10
6375,10
6376,10
6377,2
6378,7
6379,9
6380,8
6381,10
6382,10
6383,10
6384,10
6385,8
6386,10
6387,3
6388,10
6389,8
6390,8
6391,10
6392,8
6393,8
6394,10
6395,10
6396,8
6397,8
6398,10
6399,10
6400,8
6401,8
6402,8
6403,8
6404,8
6405,8
6406,10
6407,8
6408,8
6409,8
6410,10
6411,8
6412,5
6413,2
6414,10
6415,8
6416,10
6417,10
6418,8
6419,8
6420,10
6421,2
6422,10
6423,10
6424,3
6425,10
6426,3
6427,8
6428,4
6429,10
6430,10
6431,10
6432,3
6433,8
6434,10
6435,3
6436,3
6437,8
6438,8
6439,8
6440,8
6441,10
6442,8
6443,8
6444,10
6445,8
6446,8
6447,3
6448,8
6449,8
6450,8
6451,10
6452,5
6453,8
6454,8
6455,8
6456,3
6457,10
6458,10
6459,8
6460,10
6461,8
6462,8
6463,8
6464,8
6465,6
6466,10
6467,8
6468,10
6469,10
6470,8
6471,8
6472,10
6473,9
6474,8
6475,1
6476,10
6477,10
6478,10
6479,8
6480,8
6481,10
6482,10
6483,8
6484,3
6485,6
6486,8
6487,10
6488,8
6489,8
6490,8
6491,10
6492,10
6493,3
6494,10
6495,10
6496,8
6497,10
6498,10
6499,10
6500,10
6501,10
6502,8
6503,3
6504,8
6505,8
6506,8
6507,3
6508,10
6509,10
6510,8
6511,8
6512,8
6513,10
6514,3
6515,7
6516,10
6517,10
6518,8
6519,8
6520,8
6521,8
6522,8
6523,8
6524,10
6525,2
6526,8
6527,3
6528,10
6529,3
6530,8
6531,8
6532,8
6533,10
6534,8
6535,10
6536,10
6537,3
6538,6
6539,3
6540,8
6541,9
6542,10
6543,10
6544,8
6545,10
6546,10
6547,8
6548,8
6549,3
6550,8
6551,8
6552,8
6553,8
6554,8
6555,8
6556,8
6557,8
6558,8
6559,10
6560,10
6561,10
6562,8
6563,10
6564,8
6565,10
6566,10
6567,8
6568,8
6569,10
6570,10
6571,10
6572,2
6573,10
6574,8
6575,8
6576,10
6577,10
6578,8
6579,10
6580,8
6581,8
6582,3
6583,3
6584,10
6585,8
6586,8
6587,8
6588,1
6589,8
6590,8
6591,10
6592,10
6593,7
6594,10
6595,3
6596,4
6597,10
6598,3
6599,10
6600,10
6601,10
6602,10
6603,2
6604,10
6605,10
6606,10
6607,10
6608,8
6609,8
6610,8
6611,8
6612,10
6613,10
6614,8
6615,10
6616,2
6617,8
6618,8
6619,8
6620,8
6621,10
6622,8
6623,10
6624,3
6625,8
6626,8
6627,8
6628,7
6629,10
6630,2
6631,10
6632,10
6633,8
6634,10
6635,3
6636,10
6637,10
6638,8
6639,10
6640,8
6641,8
6642,8
6643,8
6644,10
6645,8
6646,10
6647,10
6648,10
6649,10
6650,10
6651,8
6652,8
6653,8
6654,3
6655,8
6656,10
6657,3
6658,10
6659,10
6660,8
6661,10
6662,8
6663,8
6664,10
6665,10
6666,10
6667,8
6668,10
6669,8
6670,10
6671,10
6672,3
6673,8
6674,10
6675,8
6676,3
6677,7
6678,3
6679,8
6680,8
6681,8
6682,10
6683,8
6684,10
6685,8
6686,10
6687,8
6688,3
6689,8
6690,10
6691,8
6692,10
6693,8
6694,2
6695,8
6696,8
6697,10
6698,10
6699,8
6700,8
6701,10
6702,8
6703,8
6704,8
6705,10
6706,8
6707,10
6708,9
6709,8
6710,8
6711,10
6712,10
6713,10
6714,8
6715,10
6716,8
6717,8
6718,10
6719,8
6720,3
6721,8
6722,10
6723,10
6724,10
6725,8
6726,10
6727,8
6728,10
6729,10
6730,8
6731,10
6732,10
6733,10
6734,8
6735,3
6736,3
6737,8
6738,8
6739,10
6740,8
6741,10
6742,10
6743,3
6744,8
6745,3
6746,3
6747,8
6748,10
6749,10
6750,8
6751,10
6752,10
6753,3
6754,3
6755,3
6756,8
6757,8
6758,10
6759,8
6760,10
6761,8
6762,10
6763,3
6764,8
6765,8
6766,10
6767,10
6768,8
6769,8
6770,10
6771,8
6772,8
6773,8
6774,8
6775,3
6776,10
6777,8
6778,8
6779,8
6780,8
6781,10
6782,10
6783,10
6784,8
6785,10
6786,8
6787,8
6788,8
6789,10
6790,7
6791,8
6792,5
6793,10
6794,10
6795,10
6796,10
6797,10
6798,10
6799,8
6800,10
6801,10
6802,10
6803,10
6804,10
6805,10
6806,10
6807,3
6808,10
6809,3
6810,8
6811,8
6812,7
6813,10
6814,7
6815,10
6816,8
6817,8
6818,8
6819,8
6820,8
6821,10
6822,8
6823,8
6824,8
6825,8
6826,8
6827,8
6828,10
6829,10
6830,10
6831,10
6832,3
6833,8
6834,10
6835,10
6836,8
6837,8
6838,8
6839,10
6840,8
6841,8
6842,10
6843,10
6844,10
6845,10
